--- Manifest dan Laporan Verifikasi untuk Set: train ---

# Ringkasan
  - Jumlah gambar: 3848
  - Jumlah baris transkripsi: 3848
  - Status: Cocok. Setiap gambar memiliki transkripsi.

# Daftar File Manifest (gambar | transkripsi)
images/2039_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982434_305l1.jpg | 57728:
images/2040_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982481_311l1.jpg | 34914:
images/2041_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982529_317l1.jpg | 75193:
images/2042_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982577_323l1.jpg | 26276:
images/2043_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982625_329l1.jpg | 30891:
images/2044_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982674_335l1.jpg | 19055:
images/2045_NL-HaNA_1.04.02_3550_0752_TableCell_1655797982743_341l1.jpg | 244057:
images/2046_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985102_347l1.jpg | half,,
images/2047_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985102_347l2.jpg | was,,
images/2048_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985102_347l3.jpg | sine
images/2049_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985102_347l4.jpg | bomen
images/2050_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985156_353l1.jpg | 4980:
images/2051_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985203_359l1.jpg | 2454:
images/2052_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985250_365l1.jpg | 20104:
images/2053_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985297_371l1.jpg | 7347:
images/2054_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985342_377l1.jpg | 18605:
images/2055_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985388_383l1.jpg | 3064:
images/2056_NL-HaNA_1.04.02_3550_0752_TableCell_1655797985435_389l1.jpg | 56536:
images/2057_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_393l1.jpg | Generale
images/2058_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_393l2.jpg | Sum,,
images/2059_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_393l3.jpg | ma,,
images/2060_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_393l4.jpg | rium
images/2061_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_395l1.jpg | jonge of
images/2062_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_395l2.jpg | Aanko,
images/2063_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_395l3.jpg | mende
images/2064_NL-HaNA_1.04.02_3550_0752_TableCell_1655797987971_395l4.jpg | boompjes
images/2065_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988025_399l1.jpg | 63728:
images/2066_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988025_401l1.jpg | 1020:
images/2067_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988079_405l1.jpg | 37368:
images/2068_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988079_407l1.jpg | _:
images/2069_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988127_411l1.jpg | 109021:
images/2070_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988127_413l1.jpg | 13724:
images/2071_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988175_417l1.jpg | 37977:
images/2072_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988175_419l1.jpg | 4354:
images/2073_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988221_423l1.jpg | 67985:
images/2074_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988221_425l1.jpg | 18489:
images/2075_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988267_429l1.jpg | 23211
images/2076_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988267_431l1.jpg | 1110:
images/2077_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988313_435l1.jpg | 339290
images/2078_NL-HaNA_1.04.02_3550_0752_TableCell_1655797988313_437l1.jpg | 38697:
images/2079_NL-HaNA_1.04.02_3550_0752_a7a85649-fcab-4240-82b3-a50e9d903b30.jpg | /:Lager/ Door mij opgemaakt /: was geteekend/ H: V: Wierin,
images/2080_NL-HaNA_1.04.02_3550_0752_d76d806c-f1ba-41ce-a450-abd8253ee9d7.jpg | „ders derselver onderhoorige Negorijen en Districten bij den Jongsten op neem of
images/2081_NL-HaNA_1.04.02_3550_0752_e2c9f13f-83cb-4cb7-8e49-2a7a68b0f8a6.jpg | /:onderstond:/ Amboina Nieuw Victoria den 13„ Maij Ao 1779:
images/2082_NL-HaNA_1.04.02_3550_0752_e86ad23e-33f4-4bab-ad8d-9858a0917824.jpg | Korte Samentrecking van zodanige Nagul Boomen als
images/2083_NL-HaNA_1.04.02_3550_0752_e9b0eec7-2ed6-4ab5-9c91-8b659b2a54bf.jpg | d’ Anno 177 8/9. door de respective Nagul Beschrijvers in waren weesen
images/2084_NL-HaNA_1.04.02_3550_0752_line_1655798813497_552.jpg | Accordeert
images/2085_NL-HaNA_1.04.02_3550_0752_line_1655798824052_557.jpg | Haga
images/2086_NL-HaNA_1.04.02_3550_0752_line_1655798830166_562.jpg | Secrett
images/2087_NL-HaNA_1.04.02_3552_0482_line_1654004781551_34.jpg | 36
images/2088_NL-HaNA_1.04.02_3552_0482_line_1654004811387_49.jpg | P,r Transport ... Rd,,s 21331:43:10
images/2089_NL-HaNA_1.04.02_3552_0482_line_1654004837797_58.jpg | Transporteere ... Rd,,s 21331:43:10
images/2090_NL-HaNA_1.04.02_3580_0688_006eef83-d635-4461-9f3a-d40876a8da67.jpg | 1½ ps Administratie ongelden .
images/2091_NL-HaNA_1.04.02_3580_0688_01852334-8bdd-43b3-a52e-f7307575fcc3.jpg | Lasten van Batavia
images/2092_NL-HaNA_1.04.02_3580_0688_0bb594f7-88fc-4669-adc3-9ffb0e60a912.jpg | Intressen a 4½ ps int jaar komt voor 23 pnd dat op de
images/2093_NL-HaNA_1.04.02_3580_0688_14937c0a-895a-43ee-bf1b-a134cde083ea.jpg | Voor onkosten van schip en Dienaaren 19 ps
images/2094_NL-HaNA_1.04.02_3580_0688_15ae2a79-9fce-4608-b785-8937436accee.jpg | resico van de zee 9 ps
images/2095_NL-HaNA_1.04.02_3580_0688_18f263f1-f440-40e8-bcc5-a70f359489cb.jpg | deeses Reek ps 27
images/2096_NL-HaNA_1.04.02_3580_0688_19202036-1766-432f-95d3-d1542d755249.jpg | 1 ps Administratie ongelden .
images/2097_NL-HaNA_1.04.02_3580_0688_1e600840-2f4f-4a9d-80ac-5118cf8695dd.jpg | Voor onkosten van schepen Dienaaren 7 1/5 ps
images/2098_NL-HaNA_1.04.02_3580_0688_2a46cf91-bfd7-4f2f-bb7f-af278bcb2a45.jpg | Intressen a 4½ ps 's jaars komt voor 1½ pnd alhier aange,,
images/2099_NL-HaNA_1.04.02_3580_0688_38ccccf7-bb80-4cd6-8a89-c54a364aa089.jpg | Voor onkosten van schipper Dienaaren 7 1/5 ps
images/2100_NL-HaNA_1.04.02_3580_0688_4df813f8-a399-4821-81da-c9755be40db9.jpg | Voor onkosten van schip en Dienaaren 19 p:s
images/2101_NL-HaNA_1.04.02_3580_0688_5a1947fd-9569-4970-ac13-edbf76e7006e.jpg | „de p„r Asia bovengem: op den 13 July JLen verdebiteerd
images/2102_NL-HaNA_1.04.02_3580_0688_6385cc2a-73b4-41da-97db-4c26df36d0bc.jpg | geleegen heeft aangebragt p„r de Jonge lieve in April 1778 en
images/2103_NL-HaNA_1.04.02_3580_0688_655a88c6-9890-476d-af15-385cdd80fd3a.jpg | resico van de Zee 6 ps
images/2104_NL-HaNA_1.04.02_3580_0688_7497d90e-ccc1-424c-8a55-8752835cb02c.jpg | R zoon en na herw afgescheept p„r Azia u„o febr 12: reek ps 9.
images/2105_NL-HaNA_1.04.02_3580_0688_9ae4bea1-30a7-486b-9a23-30c02e89efb0.jpg | Lasten in dit Gouvernement
images/2106_NL-HaNA_1.04.02_3580_0688_a1d17abc-c863-4550-84a2-fa73917c7a95.jpg | Lasten in dit Gouvernement
images/2107_NL-HaNA_1.04.02_3580_0688_a5e624d8-22d9-43fc-b2d3-5fa4ca7900ae.jpg | resico van de Zee 9 ps
images/2108_NL-HaNA_1.04.02_3580_0688_b86f23c5-4bba-4c44-bee8-4ed55d845b7f.jpg | 1 ps Administratief ongelden-
images/2109_NL-HaNA_1.04.02_3580_0688_b88af3fe-877a-4c74-9e99-9bf58050b54b.jpg | Intressen, op ’t uijtgeschooten Capitaal a 4½ ps 'sjaar komt
images/2110_NL-HaNA_1.04.02_3580_0688_b8cbf1a7-5a75-4fde-b147-1bdb41db74aa.jpg | Resico der zee 6 ps
images/2111_NL-HaNA_1.04.02_3580_0688_c3dc5511-8bbd-47ce-9b6a-828963639aca.jpg | 1 ps administratie ongelden
images/2112_NL-HaNA_1.04.02_3580_0688_d3a596cf-70a6-4752-9ced-11953687d6c2.jpg | herwaards afgezonden, onder ultimo Febr JL · reekt ps 17 ¼ netto
images/2113_NL-HaNA_1.04.02_3580_0688_d888eea0-5552-4fdc-ba8e-0d42ffa2510a.jpg | hand gezet reek 6 ps - 2 keer
images/2114_NL-HaNA_1.04.02_3580_0688_e24eba29-6364-4bf3-a9c7-f05640e0527c.jpg | Lasten van Batavia
images/2115_NL-HaNA_1.04.02_3580_0688_e2de6dc0-fa75-469a-a937-be543e3cbc58.jpg | 2 ps administratie ongelden .
images/2116_NL-HaNA_1.04.02_3580_0688_ffc4c2b7-154d-4186-a694-c728e994dcf8.jpg | Zouratse koopmanschappen
images/2117_NL-HaNA_1.04.02_3580_0688_line_1654072391787_256.jpg | Intressen a 4½ ps sjaars komt voor 3 pnd dat Calcu
images/2118_NL-HaNA_1.04.02_3580_0688_line_1654072391802_258.jpg | hoofdplaats geleegen hebben als bij factuur niet genoteerde staan
images/2119_NL-HaNA_1.04.02_3580_0688_line_1654072391813_260.jpg | ’t schip Azia op den 29 Janu: 1779 herwaards versonden reekent
images/2120_NL-HaNA_1.04.02_3580_0688_line_1654072446795_316.jpg | op de hoofdplaats heeft geleegen, aldaar aangebragt in febr 1779 p
images/2121_NL-HaNA_1.04.02_3580_0688_line_1654072446804_318.jpg | Intressen a 4½ ps int jaar komt voor 1½ pnd dat alhier aangebragt
images/2122_NL-HaNA_1.04.02_3580_0688_line_1654072446811_320.jpg | gem bodem, op den 13 julij ps en onder heedigen datum
images/2123_NL-HaNA_1.04.02_3580_0688_line_1654072562955_376.jpg | Lasten van Batavia
images/2124_NL-HaNA_1.04.02_3580_0688_line_1654072574775_381.jpg | Voor onkosten van schip en Dienaars 7 1/5 ps
images/2125_NL-HaNA_1.04.02_3580_0688_line_1654072582214_386.jpg | resico van de zee 9 ps
images/2126_NL-HaNA_1.04.02_3580_0688_line_1657626276781_583.jpg | 240 pees Chitten ord be van 9 wisa, kosten inkoops
images/2127_NL-HaNA_1.04.02_3580_0688_line_1657626295005_591.jpg | 22 p Deekens gec Zourats van 9 wisa
images/2128_NL-HaNA_1.04.02_3580_0688_line_1657626329105_599.jpg | 2 p,,s Vlaggen doeken in zoort kosten inkoops
images/2129_NL-HaNA_1.04.02_3832_0478_03c7aa1d-ce4d-4681-9341-42ad153c713d.jpg | Somma . . . ƒ 8405:2-
images/2130_NL-HaNA_1.04.02_3832_0478_222ad8a7-b66b-44cc-b88a-04767a8c728c.jpg | in
images/2131_NL-HaNA_1.04.02_3832_0478_685549f0-f31c-474f-b9ec-330ce177b758.jpg | 57.
images/2132_NL-HaNA_1.04.02_3832_0478_b81a8da4-b9d5-46b4-83eb-f20e3542e004.jpg | Noersing Baboe, reek:a deposito
images/2133_NL-HaNA_1.04.02_3832_0478_f0f0aab4-202a-4b42-9954-e57b89969a7a.jpg | Houglij
images/2134_NL-HaNA_1.04.02_3832_0478_line_1654588362513_311.jpg | Johannes Cornelis Heijning reek a dep: Debet
images/2135_NL-HaNA_1.04.02_3832_0478_line_1654588368674_316.jpg | Jour.l gr boek
images/2136_NL-HaNA_1.04.02_3832_0478_line_1654588371821_321.jpg | pag. folio
images/2137_NL-HaNA_1.04.02_3832_0478_line_1654588435723_330.jpg | 1788. 15 Jann. A:t Comptoir Bengale . . . . . . . . . . . . . . .  65. 1 ƒ 2261: 7. 8.
images/2138_NL-HaNA_1.04.02_3832_0478_line_1654588455782_335.jpg | ,, ult,,o aug,,s ,, ditto ditto over te vooren . . . . . . 173. ,, ,, 6143. 14 8
images/2139_NL-HaNA_1.04.02_3832_0478_line_1654588504573_352.jpg | 1788. 7 Aug,,s A: Noersing Baboe . . . . . . . . . . . . . . 132 25 ƒ 9375. - -
images/2140_NL-HaNA_1.04.02_3832_0478_line_1654588584459_381.jpg | De Weeskamer te Houglij
images/2141_NL-HaNA_1.04.02_3832_0478_line_1654588638789_401.jpg | 1788. Ult,, Febr: A: Cassa onder Wieman . . . . . . . . . . . 105. 2 ƒ 2142: 1
images/2142_NL-HaNA_1.04.02_3832_0478_line_1654588652037_406.jpg | ,, ,, Aug:s ,, tComptoir Bengale over te vooren . . . . . . . . 173. 1,, 10609:9 -
images/2143_NL-HaNA_1.04.02_3832_0478_line_1654588674388_421.jpg | Somma . . . . . . ƒ12751. 10.
images/2144_NL-HaNA_1.04.02_3915_0293_04a853d4-f099-4a54-ba16-5491c32e57f5.jpg | 83 guldens maken h: ƒ 83 :j: ƒ 124: 10 ƒ p a/o 27 2/3
images/2145_NL-HaNA_1.04.02_3915_0293_11ae345d-1923-4508-9932-732126cea882.jpg | 1050
images/2146_NL-HaNA_1.04.02_3915_0293_12bedd55-8514-4271-9d73-c0597cfd47b9.jpg | reduceeren tot pagooden, zo zal men of
images/2147_NL-HaNA_1.04.02_3915_0293_23a959c1-47fd-46ee-91fa-1e775ffc8f4e.jpg | verandering van tijd of omstandighee„
images/2148_NL-HaNA_1.04.02_3915_0293_23cba46d-575b-474c-b237-15b1f5fc8dbb.jpg | een meerder getal van pagooden
images/2149_NL-HaNA_1.04.02_3915_0293_2890396b-1792-42d2-a5cb-3e3d022b0cc0.jpg | moeten
images/2150_NL-HaNA_1.04.02_3915_0293_29440bdd-f771-4e4f-bc35-ce9ea5c3daba.jpg | van guldens tot pagooden het ge„
images/2151_NL-HaNA_1.04.02_3915_0293_3d865623-2065-4949-b085-3a5bc4625687.jpg | „duceerd wordende een evenredig getal
images/2152_NL-HaNA_1.04.02_3915_0293_458c9fa1-8259-408d-af3b-51f7553f4690.jpg | 20.' Comp: pag g:t d„o „ „ 813 „ „ 100.12 „ 20
images/2153_NL-HaNA_1.04.02_3915_0293_475d3540-4144-4215-80f0-ed8ee8ed5bcf.jpg | heer hoofdadministrateur zoude
images/2154_NL-HaNA_1.04.02_3915_0293_482ce23f-179e-4197-aa3f-ed244e79f494.jpg | „tal nog eens zien verdubbelen
images/2155_NL-HaNA_1.04.02_3915_0293_4cc7c142-8434-4161-86f9-d3699df2d416.jpg | „den gelet word, blindeling worden
images/2156_NL-HaNA_1.04.02_3915_0293_4eaa0e82-4821-4d96-975c-33b6759b6edc.jpg | „vers en men zal bij het reduceeren
images/2157_NL-HaNA_1.04.02_3915_0293_59e292c4-d9db-4661-9e22-3c818d4ac241.jpg | wijze wil vergelijken in jnd: geld
images/2158_NL-HaNA_1.04.02_3915_0293_5d201023-76c6-4ccd-9f37-b858372347f9.jpg | waarde hebben, in Ned: geld de
images/2159_NL-HaNA_1.04.02_3915_0293_62228197-84e1-4dcd-9125-c2cba0863697.jpg | 3 5/16 percent winst, zoo z als de rende„
images/2160_NL-HaNA_1.04.02_3915_0293_6e9b8a4d-dcba-4d33-aa4d-e690c61b7fd8.jpg | sal verloonen, maar indien het te
images/2161_NL-HaNA_1.04.02_3915_0293_6ee4e12b-7d94-49ea-8294-f6f7b6aafe0c.jpg | men gebruik maakt van het jnd:
images/2162_NL-HaNA_1.04.02_3915_0293_76c45b63-53e9-4ebc-b16a-d5acfa252a9a.jpg | op deeze weise tot pagooden gere„
images/2163_NL-HaNA_1.04.02_3915_0293_8afe33db-bfeb-4b8a-84ab-f0e73b512b70.jpg | meer pagooden moeten verthoonen, als
images/2164_NL-HaNA_1.04.02_3915_0293_8b9bfa50-e4ad-454b-ae63-c0c13d0f9448.jpg | 35 gulden maaken N: ƒ 83 ƒ: 100: 12 p a/o 22.
images/2165_NL-HaNA_1.04.02_3915_0293_8e07f1da-6622-41d5-a6a8-031238b92efa.jpg | ordres van de Comp:e zonder dat er op
images/2166_NL-HaNA_1.04.02_3915_0293_91126473-42ae-4310-8a37-576a523b9584.jpg | en het word beweesen door den prijs
images/2167_NL-HaNA_1.04.02_3915_0293_97be0f11-8da9-428a-b7ef-273cf0a38098.jpg | doen om eene vertooning van
images/2168_NL-HaNA_1.04.02_3915_0293_9a44189e-2cd2-4a6c-8960-1b88e6c37f82.jpg | meerderheid, dan zoude men de
images/2169_NL-HaNA_1.04.02_3915_0293_9d233e60-a9dd-4823-8d5d-5a68220bfcd8.jpg | de bereekening moeten worden
images/2170_NL-HaNA_1.04.02_3915_0293_a447fb7e-b170-4579-93c6-0f858a6e79bb.jpg | „de worden gesteld in Jnd: geld
images/2171_NL-HaNA_1.04.02_3915_0293_a7d56a4e-1a0f-435b-9f4a-d871dc2cba22.jpg | van hun hoog Edelhee„
images/2172_NL-HaNA_1.04.02_3915_0293_ad70d622-f39f-4fb5-987f-a260248de494.jpg | maar volgens de begrippen van den
images/2173_NL-HaNA_1.04.02_3915_0293_ad88b906-c1fc-4216-a248-f9f5d2818224.jpg | of van het Ned geld, aldoos ’t zelve,
images/2174_NL-HaNA_1.04.02_3915_0293_b46f7288-1ba3-4b1e-a3c0-77af8d113324.jpg | die eevenreedig met de pagoodens in
images/2175_NL-HaNA_1.04.02_3915_0293_b4eee1ce-ccea-4c22-8bc2-3f52955a6eeb.jpg | wij zullen dit duijdelijker aantoonen
images/2176_NL-HaNA_1.04.02_3915_0293_b89ddded-ea13-4b90-900c-46a8ddfed1b5.jpg | jndien men nu andere geldspetien die
images/2177_NL-HaNA_1.04.02_3915_0293_bd945a5c-fcac-4666-b820-0f8d19b92394.jpg | ze in waarde boven de pagooden zijn gesteld
images/2178_NL-HaNA_1.04.02_3915_0293_be68e203-d50b-4475-8148-9c2dc32653cd.jpg | Het is waar dat deese bereekening
images/2179_NL-HaNA_1.04.02_3915_0293_be6d8d30-887e-4a78-9bb8-c9e83bcfe478.jpg | „dienden aldaar hebben ontfangen
images/2180_NL-HaNA_1.04.02_3915_0293_c299d866-9798-43d1-9be8-1abe2baff67b.jpg | gemaakt op deese wijse
images/2181_NL-HaNA_1.04.02_3915_0293_c79234c7-dbc6-4603-b677-1e1e7bca157d.jpg | 20 Comp: p a/o d=o „ „ 83 „ „ 90 — „ 20. —
images/2182_NL-HaNA_1.04.02_3915_0293_cb64cefe-4b7d-43fd-9863-fece93dc4616.jpg | „duceerd
images/2183_NL-HaNA_1.04.02_3915_0293_cdfd294b-5895-42c5-a7eb-f675f1eaff7a.jpg | geld bleek het: zeer duijdelijk, dat /: de
images/2184_NL-HaNA_1.04.02_3915_0293_ce1fc9d3-b586-4d68-bd65-57c6b396abd2.jpg | pagood - kunnen stellen, op 15 stuij„
images/2185_NL-HaNA_1.04.02_3915_0293_e11f6771-a5b7-421d-93c1-b0ceb1721fc2.jpg | nagekoomen schoon ze tot haar
images/2186_NL-HaNA_1.04.02_3915_0293_e225a456-6924-4894-b2fe-af794ee8c760.jpg | gehaal van pagooden bekoomen,
images/2187_NL-HaNA_1.04.02_3915_0293_e2538e63-f65d-4744-8417-562d5038ffed.jpg | 12¾ percent ruijm hooger
images/2188_NL-HaNA_1.04.02_3915_0293_f570df1a-ab7c-4f2b-8f4e-9a7ef1622307.jpg | zo als bij de secrete brief van den
images/2189_NL-HaNA_1.04.02_3915_0293_f6fe2daa-7782-4e79-84bc-f6d0fcb46391.jpg | „tukorijnsche boeker zelfs
images/2190_NL-HaNA_1.04.02_3915_0293_line_1654680540246_250.jpg | van uwel Edele Groot
images/2191_NL-HaNA_1.04.02_3915_0293_line_1654680540246_251.jpg | boven hunne waarde zijn uijtgegeeven
images/2192_NL-HaNA_1.04.02_3915_0293_line_1654680540251_253.jpg | en verandwoord volgens de aanree
images/2193_NL-HaNA_1.04.02_3915_0293_line_1654680540258_254.jpg | Achtbaaren dan wel
images/2194_NL-HaNA_1.04.02_3915_0293_line_1654680540258_255.jpg | „kening in Ned: geld volgt hier uijt
images/2195_NL-HaNA_1.04.02_3915_0293_line_1654680540262_257.jpg | zeer duijdelijk, dat de oude bereekening
images/2196_NL-HaNA_1.04.02_3915_0293_line_1654680540264_259.jpg | van het Jnd:d„e mank gaat, en natuurlijk
images/2197_NL-HaNA_1.04.02_3915_0293_line_1654680540273_260.jpg | „den de Hooge Jndiasche
images/2198_NL-HaNA_1.04.02_3915_0293_line_1654680540273_261.jpg | moet ze mank gaan, want sodra de
images/2199_NL-HaNA_1.04.02_3915_0293_line_1654680540277_263.jpg | geldspetien ge-egaliseerd en op een even„
images/2200_NL-HaNA_1.04.02_3915_0293_line_1654680540277_264.jpg | Regeering, te Batavia
images/2201_NL-HaNA_1.04.02_3915_0293_line_1654680540277_265.jpg | „vaardige voet waren gebragt in Ned:
images/2202_NL-HaNA_1.04.02_3915_0293_line_1654680540288_267.jpg | geldspetien hebben dezelve evenwaardig
images/2203_NL-HaNA_1.04.02_3915_0293_line_1654680540290_269.jpg | „heid in jnd: geld als in Ned. geld. Dit
images/2204_NL-HaNA_1.04.02_3915_0293_line_1654680540290_271.jpg | brengt de natuur van de zaak meede
images/2205_NL-HaNA_1.04.02_3915_0293_line_1654680540297_273.jpg | van de geldspetiën zo binnen als buijten
images/2206_NL-HaNA_1.04.02_3915_0293_line_1654680540299_275.jpg | onse koloniën. / dat zeggen wij goude
images/2207_NL-HaNA_1.04.02_3915_0293_line_1654680540300_277.jpg | Comp: pagoden een jndische waarde hadden
images/2208_NL-HaNA_1.04.02_3915_0293_line_1654680540305_279.jpg | van 100 20/33 st:s en dus 11 13/16 percent khaars
images/2209_NL-HaNA_1.04.02_3915_0293_line_1654680540309_281.jpg | boven de oude bereekening van 90 stuijvers
images/2210_NL-HaNA_1.04.02_3915_0293_line_1654680540312_283.jpg | Nederlandsch geld geluk staan wil
images/2211_NL-HaNA_1.04.02_3915_0293_line_1654680540312_285.jpg | maar indien men geldspetiën, op deeze
images/2212_NL-HaNA_1.04.02_3915_0293_line_1654680540321_287.jpg | dat schoon ze alle eene evenredige.
images/2213_NL-HaNA_1.04.02_3915_0293_line_1654680540325_289.jpg | duCatons, guldens enz: op een waar„
images/2214_NL-HaNA_1.04.02_3915_0293_line_1654680540325_291.jpg | dan de pagooden, zo moet daar
images/2215_NL-HaNA_1.04.02_3915_0293_line_1654680540325_293.jpg | uijt natuurlijk volgen dat de
images/2216_NL-HaNA_1.04.02_3915_0293_line_1654680540332_295.jpg | gemelde guldens duCatons enz:
images/2217_NL-HaNA_1.04.02_3915_0293_line_1655730422186_143.jpg | de bekende orde, bij de Tu
images/2218_NL-HaNA_1.04.02_3915_0293_line_1655730422194_145.jpg | aangehaald, wel verhandeld.
images/2219_NL-HaNA_1.04.02_3915_0293_line_1655730422203_147.jpg | 7 Het ongemeent goud is naar
images/2220_NL-HaNA_1.04.02_3915_0293_line_1655730422203_148.jpg | Dit is waar indien het genoeg is dat de
images/2221_NL-HaNA_1.04.02_3915_0293_line_1655730422225_150.jpg | nadeel strekken, want in steede van
images/2222_NL-HaNA_1.04.02_3915_0293_line_1655730422236_151.jpg | 8 Het ongemeent Zilver is
images/2223_NL-HaNA_1.04.02_3915_0293_line_1655730422237_152.jpg | „menten vertoonen is bij de vermun„
images/2224_NL-HaNA_1.04.02_3915_0293_line_1655730422246_154.jpg | „ting verlooren een half percent ruijm.
images/2225_NL-HaNA_1.04.02_3915_0293_line_1655730422253_155.jpg | ning, die de negoritie be
images/2226_NL-HaNA_1.04.02_3915_0293_line_1655730422254_156.jpg | 5 September j leeden is aangewesen
images/2227_NL-HaNA_1.04.02_3915_0293_line_1655730422260_157.jpg | verhandeld naar de aanreeke„
images/2228_NL-HaNA_1.04.02_3915_0293_line_1655732654368_314.jpg | geld
images/2229_NL-HaNA_1.04.02_3915_0293_line_1655737064130_579.jpg | Het een en ander aan
images/2230_NL-HaNA_1.04.02_3915_0293_line_1679065843353_1589.jpg | Jndien er een vergoeding zoude
images/2231_NL-HaNA_1.04.02_3915_0293_line_1679065843353_1590.jpg | Jndien er een vergoeding zoude
images/2232_NL-HaNA_1.04.02_3915_0293_line_1679065847575_1596.jpg | getoond
images/2233_NL-HaNA_1.04.02_3915_0293_line_1679065847576_1597.jpg | getoond
images/2234_NL-HaNA_1.04.02_3985_0691_line_1654676040752_30.jpg | Pakhuijs Behoeftens
images/2235_NL-HaNA_1.04.02_3995_0564_TableCell_1655796753683_157l1.jpg | 3454,,9,,6
images/2236_NL-HaNA_1.04.02_3995_0564_TableCell_1655796755390_175l1.jpg | ,, 45,, -
images/2237_NL-HaNA_1.04.02_3995_0564_TableCell_1655796756751_193l1.jpg | 83,,14,,-
images/2238_NL-HaNA_1.04.02_3995_0564_TableCell_1655796759680_205l1.jpg | 16 harpoenstocken ongetax=rt
images/2239_NL-HaNA_1.04.02_3995_0564_TableCell_1655796761196_223l1.jpg | 2 melckmouwen . . . . . . . . . . . . . . . ,,
images/2240_NL-HaNA_1.04.02_3995_0564_TableCell_1655796761268_229l1.jpg | 2,,-
images/2241_NL-HaNA_1.04.02_3995_0564_TableCell_1655796762340_241l1.jpg | 5 saeten corensifften . . . . . . . . . . ,,
images/2242_NL-HaNA_1.04.02_3995_0564_TableCell_1655796762404_247l1.jpg | 5 ,, -
images/2243_NL-HaNA_1.04.02_3995_0564_TableCell_1655796763564_259l1.jpg | 2 thuijnschaeren a B ½ gl ijder . . . . ,,
images/2244_NL-HaNA_1.04.02_3995_0564_TableCell_1655796763631_265l1.jpg | 7,,-
images/2245_NL-HaNA_1.04.02_3995_0564_TableCell_1655796764840_277l1.jpg | 3 ploegen ongetax=rt
images/2246_NL-HaNA_1.04.02_3995_0564_TableCell_1655796766583_295l1.jpg | 6 hackhouwen . . . . . . . . . . . . . . . . . . . ,,
images/2247_NL-HaNA_1.04.02_3995_0564_TableCell_1655796766653_301l1.jpg | 6,,-
images/2248_NL-HaNA_1.04.02_3995_0564_TableCell_1655796774300_313l1.jpg | 11 corensichten . . . . . . . . . . . . . . . . . . . ,,
images/2249_NL-HaNA_1.04.02_3995_0564_TableCell_1655796774369_319l1.jpg | 10,, 9,, -
images/2250_NL-HaNA_1.04.02_3995_0564_TableCell_1655796776396_337l1.jpg | 4,,12,,-
images/2251_NL-HaNA_1.04.02_3995_0564_TableCell_1655796778476_355l1.jpg | 6,, _
images/2252_NL-HaNA_1.04.02_3995_0564_TableCell_1655796780268_367l1.jpg | 2 houtens . . . . . . . . . . . . . . . . . . . . . . . . ,,
